051fcb0dcd7ef589b162bd5b5d16f4d5,66094dc44c4d81ccb79a7e399cda18f0,"",Virginia,Web,2018-01-16,0,0,1,0,0
0529b967772cf2fb7864b55135a6a27b,eeef872c97fc04157b0fa8cc8b341f4f,"",Virginia,Web,2018-01-16,0,0,1,0,0
053534f47abf12b78601cfa56e69886b,11020edd90120bdc23acd1920f2ba221,"","New York",Android,2018-01-15,2,0,2,0,0
053534f47abf12b78601cfa56e69886b,7a8899486af297a8307e0cc32a84e583,"","New York",Android,2018-01-15,1,0,1,0,0
055d62dd75a7d03f0af4e602786988b5,e910ae7730aac3007d7b1a229100e2cd,google,California,Web,2018-01-15,1,0,1,0,1
061efd4cff3d3b4e786031445a965446,9a5fa65c4cbcf15c3bb0b9ff151c098e,doordash,Arizona,Web,2018-01-16,0,0,0,0,1
066ce291fde789042b54e5b1255645bb,a6841b3b4377d2fec97fbc92e8e35e6b,"",California,Android,2018-01-16,1,1,3,0,0
072006516f62b3db79965ecff4df1b59,43fb8e8b739be8d3412f1851d6b0652f,google,California,iOS,2018-01-16,3,0,0,0,0
072006516f62b3db79965ecff4df1b59,82524bf717ed9aba188901e783ef76bc,google,California,Web,2018-01-16,3,0,4,1,1
0741b363f4184988961dd45b0c09ae40,1b225aaabc1d46d2383f93427869b4d9,"",California,Android,2018-01-15,1,0,0,0,0
0797f3a801ffaea4d5957381657b18fd,8a7a8356ffc6f339fa00f43776ea255a,"",Virginia,Web,2018-01-16,0,0,1,0,0
07c924ab98c62537c7f69b682fd81cde,f6d7372e42b058dd19560788acc8e4b7,"",Texas,iOS,2018-01-16,1,0,0,0,0
07cda59864505e0113740cdf59a6898e,d72da9a82f18b6d7610a71816b23ea07,google,California,Web,2018-01-16,1,0,1,1,0
07dc8bd937d7b1f7509bb50249b553a9,c67d62c0b4f792cb9f575ec69dec27b4,doordash,California,iOS,2018-01-16,6,1,3,1,1
08799126b60f714aef03ac0dbd8539b3,db10f3b8af5507373c7f1567da4f20e0,"",Michigan,iOS,2018-01-15,1,1,0,0,0
08799126b60f714aef03ac0dbd8539b3,db10f3b8af5507373c7f1567da4f20e0,"",Ohio,iOS,2018-01-16,1,0,1,0,0
08896c9620552dbe974868aa05421898,1339109891b98b7eda7251bca209ebe9,"",Texas,Android,2018-01-15,8,0,5,1,1
08a0c1454be89d6f4d8d05c45011fe20,ba5d3599b41292dd3b40ec135abc6c1e,google,"New Jersey",iOS,2018-01-16,2,0,1,1,1
090c836faa84552e5ba87f71cb9f4b67,9f68c7438b7e224be2e9b9ba9348571e,google,California,iOS,2018-01-15,7,0,0,1,1
09c36d096f5998d0efa60e3c6f0c0f30,a6a269051cb51e7c05bb404e87ae8add,"",Virginia,Web,2018-01-16,0,0,1,0,0
0a98c72ed1f002d33232adfaf897986c,08090a8c86c526768970961f6c04fd63,"",Texas,iOS,2018-01-15,1,0,1,0,0
0ae396e99f90652d79df11264515a2d5,1c31a7718af925e5a37b4450e485a00d,google,"District of Columbia",Web,2018-01-15,1,0,1,0,0
0b044c73dc81593e23c3640b774418aa,6512797c3034423ac636d023fb9e14f9,google,Colorado,Web,2018-01-15,1,0,1,1,1
0b12b6025c1431d8a1276f6a1df0490b,1f704b1ff42a3cf6efd41477fa5ab863,google,"New Jersey",Web,2018-01-15,1,0,0,0,0
0b5b74c85df89356b1c1560d57788ed0,5450fdf588119b2d1c529436ce83a9a7,"",Virginia,Web,2018-01-16,0,0,1,0,0
0b73fcf8c763dd9f25d1cd36a28ee5ee,0dc82726124694371af7ad4c7bc4cd20,"",Virginia,Web,2018-01-15,0,0,1,0,0
0b96ebb32c635668a0ba89fd4299f6d7,cfdae8f8407f8892d352ba2847ff9bc9,google,California,Web,2018-01-15,1,1,0,0,0
0bc167869c3c03d775f21fa0ae67cc2b,18d9f21a964b732b5f2f3e11ba966ff5,"","North Carolina",iOS,2018-01-16,2,0,1,0,0
0c2bc19bbb4323b80b7fb0a7c87f630e,e5fd4ca83b17ea4eddedb2fd46ac76c4,"",Washington,Android,2018-01-15,2,0,4,3,2
0c55fac17d4a48ab5811e150321bfddf,63eb3ddf7fdb202aa6722fce6e0bfa6a,google,Texas,Web,2018-01-16,1,0,1,0,0
0c95db051b55e2721d810423139c2198,e8ebd5dc62574b37551558b32f5251e0,"",California,Android,2018-01-16,5,0,5,0,0
0e8c657edab4ed2f5c854712c1213b7c,268efd37a8e00db87082b846e6382923,google,"New Jersey",Web,2018-01-15,1,0,0,0,0
0e9103b36f309578a4283a21582c79b6,f33b498855bc5ea5e27dab519271963d,"",Virginia,Web,2018-01-16,0,0,1,0,0
0e950523f3731bb7b9273c36492ce2f8,15783f5c948f66cc01141854564fd641,"",Virginia,Web,2018-01-15,0,0,1,0,0
0e9642f77f511009013e6800595f5de9,d893b575e01070cdfa09e29c0599d635,google,Arizona,Web,2018-01-16,1,0,0,0,0
0e98debebc40ee58192d3d88f0c71077,b8d8ca14e75aca78e34f595b3e330e75,"",California,iOS,2018-01-16,3,0,1,1,1
0f06fbbae3b50220308a10fb52eb0edb,8dfe6ccd2d31a345f3e4ef94682206da,"",Virginia,Web,2018-01-16,0,0,1,0,0
0f4aee43ee72c36db87344b4c13635ef,9478d966a369face3b772e36ef60041c,"",Ohio,Android,2018-01-16,3,0,2,1,1
0f7fd65d3b096e2de4a533a17c8d080d,cb0aa0ec0a9f495e65681c3998f82aec,google,California,Web,2018-01-15,0,0,0,2,1
0fb8d30db7d9e4d99cfcdea181d2d47f,ee8c2d4231d66bed446864a0713f634f,"",California,Web,2018-01-15,1,0,0,0,0
0fd983b22db88ccf23c76860f4a9d911,6317d279e339194849086db92032e57a,"",Virginia,Web,2018-01-15,0,0,1,0,0
0fea1322871e7582d92979b37ffb224a,bd290bccf620cc666e621a45bd1f228d,google,Illinois,Web,2018-01-15,0,0,1,0,0
10bc1704b37052d62f210940ecc86f7a,b3c2ef0b15adbbd9cc9a518e23b522d1,"",California,Android,2018-01-16,0,1,3,0,0
10c5fb497cdb1ebca474a2cf842fcec0,4e1fc9e681bdb1a4fc1e05c4a7ba079b,"",California,iOS,2018-01-16,6,0,1,1,1
10eedb84a583f8f09f09fd0cbd49d35f,1fa65796f7583423b61e129458a4f811,"",Texas,Web,2018-01-16,0,0,1,0,0
1147b3da887afa8c0e84d25c2b519263,709728950edba7c0c784199673553699,"",California,iOS,2018-01-15,1,0,0,1,1
11621d40f9729631e26968c6510c1e02,39df95828562b9288d5040926b79542e,google,California,iOS,2018-01-15,13,4,4,1,1
11a357579f5355bcdd9624b12ce511a0,824c363c30a1c175b0573a0ca30ba0b7,"",Virginia,Web,2018-01-16,0,0,1,0,0
11e7c59daec72874bd6fee6842c468ac,4954498ca1af83443fd0cd24f6d1b45b,"",Virginia,Web,2018-01-16,0,0,1,0,0
12cef1b455650773a214ffaf0d700384,d51c15ae0c9d971318b0b8c24532ad0b,"",California,iOS,2018-01-15,1,0,2,0,0
12ffe6974b9055233154d9fb1de78ff7,df1dcc75a3b1f7feb486c0fa3ce2429b,"",California,iOS,2018-01-15,6,1,3,2,1
13069c473d4ca22e77f79f010ff32f36,a7f7d6e8d0c2d4627b26fa8bf1ccd0f8,google,Virginia,Web,2018-01-16,0,0,2,0,0
13328617c51d585620c163d4149c12c5,31c56c36a06718ee1674a5069b5bca35,"",Virginia,Web,2018-01-15,0,0,1,0,0
136f9b58e0dcfe57b8eac9a8dcbd6082,5d9a07832af8a4c85f6dcc48cbc20dbb,"",Ohio,iOS,2018-01-16,5,0,1,1,1
13ce3fba5c1dfb230c52c38c0d07cfa8,fd07ca1ff00681334052368158c57bc7,"",Massachusetts,iOS,2018-01-16,1,0,1,0,0
13d3347208dedc2e457d4d8a15012de3,09f5a5a26b15f8ad3f6d14a5c894fa09,"",California,iOS,2018-01-15,1,0,1,0,0
13ec1d8f43229d21486873b4bcc8c42c,0f8ec5d2f81395a7d64c4653ce51d6ec,google,Ohio,Web,2018-01-16,1,0,0,0,0
141c4e1161675e8d15793dc4705b18d4,9e26a4db5a84d6ca37dcf804e146fa00,"",Texas,Android,2018-01-15,2,0,0,0,0
142deefc24bf42b6f13f005720ecf7d9,5fcfbb235ba586097bdb3868a87abfeb,"",Virginia,Web,2018-01-16,0,0,1,0,0
1447f15c0451a8f544056e2b55579397,c90c18d02c3afdb10936cb3ac3b13ba7,google,Georgia,Web,2018-01-16,0,1,2,0,0
14a25ef62d399468233549602d32e357,719661162ae37146df7b91fad6766cfc,"",Virginia,Web,2018-01-16,0,0,1,0,0
15336517351b50f2176af2a93b255bf9,ba35d0d5123a928ce512cae96407999e,doordash,California,iOS,2018-01-15,2,0,0,0,0
15d769b4eeb02fe3e3f6d4064bcfb4ec,f77aa3e29705907437b59cf0686d89b8,"",Indiana,iOS,2018-01-16,1,0,1,0,0
15d7dad3b7db325b4e640e143db39ef4,df3ae0d54b393af6f95e05931ba1039b,"",Massachusetts,Web,2018-01-15,1,0,1,0,0
15eca270715cf1f2a33b60d864a8ccfd,08262c11cab75d4203d6cfc4de192814,google,California,Android,2018-01-16,4,0,2,2,0
15eca270715cf1f2a33b60d864a8ccfd,f663a401c3cdac107f56281aa5192630,google,California,Web,2018-01-16,4,1,5,5,0
15fd4b5670f1657ebd29dc511b836015,37cf05538ba9a505b3853d222df10dd2,other,"District of Columbia",Web,2018-01-16,0,0,1,0,0
1605aafef795d64a0d53323e14c94223,bcd19c4cc4a95e277bb41fb7bc7cef0c,google,Florida,Web,2018-01-16,0,0,1,0,0
160892cc0c3451ed9d9548902fdbb1ec,7d66d8e705122d5cc9f1cc2e06140a20,"",Colorado,Android,2018-01-15,1,0,1,0,0
162160a63746a033d514671a884922a4,20e41bd7075fe9e89379ae1abcbd55ab,"",Arizona,iOS,2018-01-15,0,0,1,1,1
1663f9c1d7cfb6a558e3747cc70d3531,4afeb18ccf45d872dd1ea34b7fdd6d54,"",California,iOS,2018-01-15,2,2,1,0,0
16f41c37a0d9c5608875cdd2d67b72ab,e6376f37d5e1ce7ee9f9090eb898f00b,"",Virginia,Web,2018-01-16,0,0,1,0,0
171505452af7f3bfe2e3ab88cb9c8e0e,d7c5525b5d48955ade5cf0eb47840c96,"","New York",Web,2018-01-16,1,0,0,0,0
1753b42b62af80decc236aff9866865b,9db15f1cfd98d92c3b2d85d46d605f51,"",Texas,Android,2018-01-15,4,0,1,1,1
1763c74fca494c3a944d23acc901629f,6405ba85c5e39e3add9890df8ae05a37,google,California,iOS,2018-01-16,2,0,1,0,0
17d2dc9290606d6cad13326c79000f79,f018f9617a307fd73c1ad281c0b4c421,"",Massachusetts,iOS,2018-01-16,1,0,1,0,0
18ad2d6d0766c8cbb26cff3aa8308efd,ce50a068a2b44e339035107b240623aa,"",Indiana,iOS,2018-01-16,1,0,2,0,0
198158ebbf9c17b86ac758b589d8cfdd,c8e5361a99982dc28a11c9379b13fbd4,"",California,iOS,2018-01-15,15,4,20,1,1
1a115ae8ddd748be960fa2a75ac352f1,d6a33bf0810ab2f270c2c55238713d30,doordash,California,iOS,2018-01-15,4,0,6,1,1
1a161dad460a86389b1bc8e9441f30cc,416954bc894dc3b9308c06136c429bb7,google,"New York",Web,2018-01-16,1,1,1,1,1
1a67d8f64a9ce742c9e6a737e7ff5b8f,8fc9680a33489bdfe43129dfa2e61e03,other,Florida,Web,2018-01-15,1,1,1,1,1
1a8771707117a43998b46f66d0bc5623,3be40bf2a626ea39c2b53048b082c4db,"",California,iOS,2018-01-15,5,3,5,0,0
1a98d20a4ab771689d3edf3bf5e7a2fd,bf9b32c919aff39a0340c0180fa7b381,"",Indiana,iOS,2018-01-15,6,0,2,1,1
1ab67b61ca8c6d94facd083dd0f2aa10,9ae92af9633aedbc1267769555b17d4a,google,California,iOS,2018-01-16,1,0,1,1,1
1af89888a1cf3244bae87c8c57ab66bf,893c81143dbb6683c4dd251870168aac,"",Virginia,Web,2018-01-15,0,0,1,0,0
1baba75b37b98ab1ccaf166c5e6f631a,5d98e34a2eb3c8b67a14807e4c24a6a4,"","New York",iOS,2018-01-16,1,0,0,0,0
1bb00e3515a179af98dd302469c523c4,a6f5f46290c5937fc99e0e77439ed924,google,Texas,iOS,2018-01-15,1,0,2,0,1
1c20e642d33bd47fc92baa4d54452eec,6524d8b9965842ee70ec0235e08d1582,google,Washington,Web,2018-01-16,0,0,1,1,0
1c45e8ff72d0d25f4869ea28dfdc01af,29fe1e57d38c99eaea9333573fa505a6,"",Virginia,Web,2018-01-15,0,0,1,0,0
1c8da963fc096980e47fc162f69ba234,722d0b8476a7fdcdd9b270dfc6b7341d,doordash,Texas,iOS,2018-01-16,8,2,2,1,1
1c90c1edcf6cb13ebcc0e89b9543a8a3,1510e1ae69df2eeae0e6898a9b6279e7,"",California,Android,2018-01-16,1,0,2,0,0
1d1ae7fd677e72c2aa04c35427909bf9,9cf9f7b45081e316492da915dcc50ee0,google,Texas,Web,2018-01-16,5,4,3,0,0
1d4eaedf565b2571645e7175aeddad9a,7f63fd0ff876d7a87c88291f2e8169d5,"",California,iOS,2018-01-15,2,0,2,1,1
1d9280557cdc84615eeda4973ceba976,880f6b5cdb639cb717244d06e0588411,"",California,iOS,2018-01-15,1,0,0,0,0
1de12bc67042fa41ec8913cc87ae6ea9,cbed76150fc03cb387cde710ca27eafc,"",Massachusetts,iOS,2018-01-16,1,0,1,0,0
1e7de7811c46c523da566a9a178f2eb0,14c242a0062bcd34a7f61ed0f5e73498,google,California,Web,2018-01-15,0,0,1,0,0
1f095048c3acaa6ccceb7c91cd1daf50,8a5d06b1106b2dfaf7cb6b5959d6a8c8,google,California,iOS,2018-01-15,5,0,2,1,1
1f34c2ddc15f0d327c18c4254ff3ae7d,f60119af38f87692312a45ff2d3c1707,"",Texas,iOS,2018-01-15,17,3,12,6,6
1f4eee9c0335ffc2a2552120fbc43160,d987366c4fa897b4401284cc8af6b45a,doordash,California,iOS,2018-01-15,12,1,8,3,3
1fbecbd54e4c7f6f376c2166b8bf9784,8f448cedc85d37e1a17f5cb18b985d43,"","New York",iOS,2018-01-16,2,0,2,0,0
20e41b9fd08819d514fb64711fabc465,40494bc7bb3c6e942a58f7cf6f7bb92e,"",Pennsylvania,iOS,2018-01-16,3,1,2,3,0
20e41b9fd08819d514fb64711fabc465,4fc5ec9b9cce988e7d9a87a809858ddc,"",Pennsylvania,Web,2018-01-16,1,0,1,0,0
22258e3f200bf099c57377d760dd1ac4,0069006209415079d96d7c3acfa21273,"",Virginia,Web,2018-01-15,0,0,1,0,0
22c01e4938f79627d88dfe9ea220fb55,0786c92c4cad790b941a171051faad7f,"",California,iOS,2018-01-15,13,0,5,1,1
22c300a15f5c4374572a1cf67b92f337,e85c10dfe229261d04763424db5f5062,"",Virginia,Web,2018-01-15,0,0,1,0,0
23094f80e0a37c30399d5aba18d223b5,9dc1a755c3660a809f9f85d68988f262,"",Virginia,Web,2018-01-16,0,0,1,0,0
23224251a36a729e5e7602480bc3992a,79a505a3dc535f51412579c097889aef,"",California,Web,2018-01-16,0,0,1,0,0
23fad74998534e8061cef4d23a3729fc,0945f951539c6664dc37bbda1af61155,google,Illinois,Web,2018-01-16,2,0,1,1,1
2400d41af0348eab24705d318447c470,5819b2f4bdb015ff4b95ba040745beda,"","South Carolina",iOS,2018-01-15,1,0,4,0,0
241ff026f1e2c8498d24250e331338d1,11eeddbb9d237fa3e3d62d4d6a402891,"",Washington,Android,2018-01-15,5,3,3,0,0
2469416d3b35176056f3b167b6a69924,f9845743e8a1f99cebc7aa8793958845,other,Arizona,Web,2018-01-15,0,0,1,0,0
24973d1f5fc4521bec1b10ee25311a61,cb22e048d1d5d1959e8da2a117fd6d89,google,Kentucky,Web,2018-01-16,1,1,2,0,0
24d76750b69a4f6d9cc051a0caa0a605,5dd1daecea07f60563be4cc4d75f0374,"",Virginia,Web,2018-01-15,0,0,1,0,0
250729473c457f63c8707a3c2ae6f61c,5add90c81ac8c2d182bac32b08f2e86c,"",Massachusetts,iOS,2018-01-16,1,0,3,1,0
250cb90d85dbbdbefa37b40fc3437f49,2262afdf17d67149f200c41a8b7469ed,"",Illinois,iOS,2018-01-16,3,0,0,0,0
252ed7b51cc31c3927d09195be56b4b9,30987e6dfbf9651989fec11ef4857f97,"",Massachusetts,iOS,2018-01-16,1,0,1,0,0
252ed7b51cc31c3927d09195be56b4b9,30987e6dfbf9651989fec11ef4857f97,"","New York",iOS,2018-01-15,7,0,1,1,1
256ae12ee89562344d9692460b54dc92,58b4f5f345fcac46e91c03d42124d670,"",Virginia,Web,2018-01-16,0,0,1,0,0
2593ddd4c6423df119181b5f73e5d54f,f6bcea34287de25c3b5813212d9b8e4f,google,California,iOS,2018-01-15,8,0,1,1,1
25ad73885f50d5c71474e72acc42f118,0e07488517a04f9ce8582558b4c89a1c,doordash,California,Android,2018-01-16,2,0,4,0,0
26cf40594a7dd7ababed1d99afca64cf,00241035328e1274ad8e15d973f91b37,"",Virginia,Web,2018-01-15,0,0,1,0,0
26ec7fa597473c10774d46bb9f227e62,9d4f5854a8f30cb8424c6812a63d10c8,doordash,California,iOS,2018-01-15,4,1,3,1,1
2745c1e0cd631c279f24e4cc0f76739a,297697c3bbc32141190e248af077f2e7,"",Florida,Web,2018-01-15,1,0,0,0,0
274d46492acd7a9617c142b731e02efb,e91cc58c50862a37b86a2329f947f3fb,"",Virginia,Web,2018-01-16,0,0,1,0,0
27649477e9881a8c8380e3d05ef5abb6,b08b8fd51e816eedc2c648a388a7a017,other,Minnesota,Android,2018-01-15,10,1,13,2,2
27d92c3b216d666cf5825488b03407ff,eac4095af62fd1861e510ae371b38835,"",California,Android,2018-01-16,23,1,12,0,0
28085688a206a5b32f87679996677504,f792095cb5ff001764728e88b40d3b0c,doordash,California,iOS,2018-01-15,6,0,2,1,1
28175d5d6b967c6b505dd01f48bf596e,68fde5f20af92a8fbbb2faa874f5e7d2,"",California,iOS,2018-01-16,7,1,2,1,1
285ba50d98726be194fb88057baf1f02,2e36d439b7329f7c62feee2ffc346229,"",Virginia,Web,2018-01-15,0,0,1,0,0
28ec1ba561e09da983c62a9b36369d78,0903f0492046ee57332fdfebed78ace9,"",California,iOS,2018-01-15,6,0,1,1,1
292fb36f4c667c84e9fe2c3676f22b33,4ff8bb4ecc6af874aaf976c153ea34b2,"",Texas,iOS,2018-01-16,2,0,1,1,1
295c0d76522450ec525475833079ecfb,7c8a25f43d9fa7aa35921225f61560ac,"",California,Android,2018-01-15,1,0,1,0,0
298981a1f86c95e0c53db63a976de28e,8b6666e0162cbf7604b8bdabb2c3e89d,google,California,Web,2018-01-16,1,0,1,1,1
298d0900cee67b0cd07dbd799b5757b4,2be462744e22f626e974885a10beb6e9,"",California,iOS,2018-01-16,6,0,1,1,1
2a120f545a14cc233b427d3a07787a37,d222d4e3e875c43d33250742bad99eb5,"",Maryland,Web,2018-01-15,0,0,2,0,0
2a30f4017fe3b7452a752ecd0b2904d8,8fb1fcba515e49eabdf5458cd1292b0b,"",Virginia,Web,2018-01-16,0,0,1,0,0
2a54ad87587ea07143bbbf57eadb4e22,a7b502464e5e13a30c52d0f6b0390f11,"",Virginia,Web,2018-01-16,0,0,1,0,0
2ab476a5b4211e58e2f10b9d685c71a3,ee52c8b76e54fdffd65a2dc97a3f064c,other,Oklahoma,Web,2018-01-15,1,0,1,0,0
2ac22e09ded432b89a38fd344d55f3ad,0e25cf559fdbcfc38332b59650f24c2d,"",Texas,iOS,2018-01-15,15,0,8,5,2
2b6fa63374e1e52bfca106b9fd25a90f,7eb7f64bbe193a2c5d1985334e2cdb80,doordash,Texas,iOS,2018-01-15,1,0,0,0,0
2b6fa63374e1e52bfca106b9fd25a90f,d9c3c3223f36a1b4aec0136c167ed250,doordash,Texas,Web,2018-01-15,3,0,3,1,1
2bfc59d7344cad7ed03fd00c8fac77bb,b10f24881b28252fba4facc2b85106c7,"",Virginia,Web,2018-01-16,0,0,1,0,0
2c5fb87c62f6f9b7ab353e27610f6425,c7d4653d5f72f5e3188b7e59351de404,"",Virginia,Web,2018-01-16,0,0,1,0,0
2c9d41ee1b04a9338de38df657ed095b,29c9abe1f75809300c195e03fea76ddd,"",California,iOS,2018-01-15,2,0,1,0,0
2cda6a8b04488fbe253f51887909d77e,c677dfaccb5a173b66332656a1b6928a,google,California,Web,2018-01-16,0,0,0,0,1
2d3355e959a361e71da46dd83505fd7e,67ceb391d497e8b2693b5bcf5cb432a9,"",Virginia,Web,2018-01-15,0,0,1,0,0
2d8809393e3ee1afd8a1f8e145382487,b525620fdf2f516bccdbaaaf7ffb8bbf,"",Texas,Web,2018-01-16,1,1,1,0,0
2db855dc2e47231a3c875791ffe3fce4,c6da6c3753c091f3be02681661c4d92b,"",Virginia,Web,2018-01-15,0,0,1,0,0
2dbd28d90ee419e54ac9f56cbd48eca6,73ac75a3cd7b10eff3edd4cf7e0855e8,"",Virginia,Web,2018-01-16,0,0,1,0,0
2df80c6c1086311ed82c37d03cbdf240,35cb8a07b128bca068168600fb0d53a8,"",California,iOS,2018-01-15,7,3,3,1,0
2e477059e3f99ddc6dd5f1d4fc223583,5d3003e94a315d55053def1dbafad66f,google,California,iOS,2018-01-15,3,0,0,0,0
2e5499381a4a0eec0ba33f3053af05cd,d2b15c865f2ca5cccd66cc19d7ced5bd,"",Virginia,Web,2018-01-15,0,0,1,0,0
2eb47c03d9b8fd93e4c62b0c86eeb7e7,491bdb563cd0019fc06f813aec2df785,doordash,Georgia,iOS,2018-01-16,1,0,0,0,0
2edbf6b5f32804b10e263a185bff74f8,1090a27b892528648c25dcb1353efbac,"",California,iOS,2018-01-16,2,0,0,0,0
2edbf6b5f32804b10e263a185bff74f8,1090a27b892528648c25dcb1353efbac,"",Virginia,iOS,2018-01-16,0,0,1,0,0
2efce25889dda2fe10876d994a3a7878,a2e6c437c63a450a150c41cd24f4fc60,google,California,Web,2018-01-15,2,1,1,1,1
2efce25889dda2fe10876d994a3a7878,f90f6ed5a6a6c30b22b4e54e74f7e876,google,California,Android,2018-01-15,2,0,6,1,1
2f67cea73edd188f41d9f73c55cb1fe9,37ba62198b0160db7b4fc94cb80c44cc,"",California,iOS,2018-01-16,20,3,6,1,1
2f7e77746a384aa24f5980810b3945df,c4f614b07bd63f6b4c105b2049a5ad6f,"",Illinois,iOS,2018-01-15,9,0,5,2,2
2faef4f3ab56ffc389e31d83763b33ea,558fd71fb1cb197acc33fc5e09fdc624,doordash,Nevada,iOS,2018-01-15,2,0,1,1,1
307e62cd38de4a7d0630d523eddfb28b,8233e62bb05cfb54e6112283e2c9e1e5,"",California,iOS,2018-01-16,2,0,0,1,0
30b28a79b13b3d696c8887c7a94ea368,fb8c3931dddf53f9f36a2c925e4f06d5,other,California,iOS,2018-01-15,5,1,2,1,1
30da65bc3b172f5370a17777e459e861,db1a449f458ada49a44a4eda1f369abd,"","New York",iOS,2018-01-15,1,0,0,0,0
30ef4cd6f95b1d74ed32be74928b504a,cd45541360ea3b6342c5e60264ad873d,google,California,Web,2018-01-15,3,0,6,0,0
31c46251bab9d36ec74f307de10184fe,f99f564e6028850107bc15eb0a98dfcc,google,Illinois,Web,2018-01-15,0,0,1,0,0
3207b4da0fa597949ec806a117833cb4,cef74d07b7797f4bc62eb0a814f1ec32,doordash,Illinois,iOS,2018-01-15,0,1,0,0,0
